xls,site_name,proxy,age,age_uncertainty_older,age_uncertainty_younger,co2,co2_uncertainty_higher,co2_uncertainty_lower,,reference,doi,co2_as_published,proxy_category,category_reason,co2_superseded,co2_recalculated,co2_revised_reason,age_as_published,age_quarantined,age_superseded,age_recalculated,age_revised_reason,modern_latitude,modern_longitude
boron_isotopes_sosdian_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,235.76,4,4,259.56,26.1,23.77,,"Sosdian, S.M., Greenop, R., Hain, M.P., Foster, G.L., Pearson, P.N. and Lear, C.H. (2018) Constraining the evolution of Neogene ocean carbonate chemistry using the boron isotope pH proxy. Earth and Planetary Science Letters 498, 362-376.",10.1016/j.epsl.2018.06.017,TRUE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,FALSE,,FALSE,FALSE,,FALSE,added age uncertainties based on LR04,12.74,-78.74
boron_isotopes_sosdian_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,239.48,4,4,242.21,23.06,21.25,,"Sosdian, S.M., Greenop, R., Hain, M.P., Foster, G.L., Pearson, P.N. and Lear, C.H. (2018) Constraining the evolution of Neogene ocean carbonate chemistry using the boron isotope pH proxy. Earth and Planetary Science Letters 498, 362-376.",10.1016/j.epsl.2018.06.017,TRUE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,FALSE,,FALSE,FALSE,,FALSE,added age uncertainties based on LR04,12.74,-78.74
boron_isotopes_sosdian_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,242.9,4,4,274.68,27.82,25.8,,"Sosdian, S.M., Greenop, R., Hain, M.P., Foster, G.L., Pearson, P.N. and Lear, C.H. (2018) Constraining the evolution of Neogene ocean carbonate chemistry using the boron isotope pH proxy. Earth and Planetary Science Letters 498, 362-376.",10.1016/j.epsl.2018.06.017,TRUE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,FALSE,,FALSE,FALSE,,FALSE,added age uncertainties based on LR04,12.74,-78.74
boron_isotopes_sosdian_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,247.18,4,4,259.76,24.62,22.66,,"Sosdian, S.M., Greenop, R., Hain, M.P., Foster, G.L., Pearson, P.N. and Lear, C.H. (2018) Constraining the evolution of Neogene ocean carbonate chemistry using the boron isotope pH proxy. Earth and Planetary Science Letters 498, 362-376.",10.1016/j.epsl.2018.06.017,TRUE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,FALSE,,FALSE,FALSE,,FALSE,added age uncertainties based on LR04,12.74,-78.74
boron_isotopes_sosdian_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,250.07,4,4,224.97,21.63,19.77,,"Sosdian, S.M., Greenop, R., Hain, M.P., Foster, G.L., Pearson, P.N. and Lear, C.H. (2018) Constraining the evolution of Neogene ocean carbonate chemistry using the boron isotope pH proxy. Earth and Planetary Science Letters 498, 362-376.",10.1016/j.epsl.2018.06.017,TRUE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,FALSE,,FALSE,FALSE,,FALSE,added age uncertainties based on LR04,12.74,-78.74
boron_isotopes_sosdian_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,257.84,4,4,233.39,21.61,20,,"Sosdian, S.M., Greenop, R., Hain, M.P., Foster, G.L., Pearson, P.N. and Lear, C.H. (2018) Constraining the evolution of Neogene ocean carbonate chemistry using the boron isotope pH proxy. Earth and Planetary Science Letters 498, 362-376.",10.1016/j.epsl.2018.06.017,TRUE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,FALSE,,FALSE,FALSE,,FALSE,added age uncertainties based on LR04,12.74,-78.74
boron_isotopes_sosdian_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,1087.26,4,4,232.86,27.37,24.96,,"Sosdian, S.M., Greenop, R., Hain, M.P., Foster, G.L., Pearson, P.N. and Lear, C.H. (2018) Constraining the evolution of Neogene ocean carbonate chemistry using the boron isotope pH proxy. Earth and Planetary Science Letters 498, 362-376.",10.1016/j.epsl.2018.06.017,TRUE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,FALSE,,FALSE,FALSE,,FALSE,added age uncertainties based on LR04,12.74,-78.74
boron_isotopes_sosdian_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,1088.69,4,4,257.79,31.05,27.12,,"Sosdian, S.M., Greenop, R., Hain, M.P., Foster, G.L., Pearson, P.N. and Lear, C.H. (2018) Constraining the evolution of Neogene ocean carbonate chemistry using the boron isotope pH proxy. Earth and Planetary Science Letters 498, 362-376.",10.1016/j.epsl.2018.06.017,TRUE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,FALSE,,FALSE,FALSE,,FALSE,added age uncertainties based on LR04,12.74,-78.74
boron_isotopes_sosdian_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,1090.03,4,4,223.46,24.86,22.67,,"Sosdian, S.M., Greenop, R., Hain, M.P., Foster, G.L., Pearson, P.N. and Lear, C.H. (2018) Constraining the evolution of Neogene ocean carbonate chemistry using the boron isotope pH proxy. Earth and Planetary Science Letters 498, 362-376.",10.1016/j.epsl.2018.06.017,TRUE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,FALSE,,FALSE,FALSE,,FALSE,added age uncertainties based on LR04,12.74,-78.74
boron_isotopes_sosdian_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,1092.67,4,4,242.14,28.26,25.54,,"Sosdian, S.M., Greenop, R., Hain, M.P., Foster, G.L., Pearson, P.N. and Lear, C.H. (2018) Constraining the evolution of Neogene ocean carbonate chemistry using the boron isotope pH proxy. Earth and Planetary Science Letters 498, 362-376.",10.1016/j.epsl.2018.06.017,TRUE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,FALSE,,FALSE,FALSE,,FALSE,added age uncertainties based on LR04,12.74,-78.74
boron_isotopes_sosdian_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,1094.71,4,4,251.16,30.96,26.88,,"Sosdian, S.M., Greenop, R., Hain, M.P., Foster, G.L., Pearson, P.N. and Lear, C.H. (2018) Constraining the evolution of Neogene ocean carbonate chemistry using the boron isotope pH proxy. Earth and Planetary Science Letters 498, 362-376.",10.1016/j.epsl.2018.06.017,TRUE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,FALSE,,FALSE,FALSE,,FALSE,added age uncertainties based on LR04,12.74,-78.74
boron_isotopes_sosdian_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,1099.46,4,4,320.95,39.69,33.75,,"Sosdian, S.M., Greenop, R., Hain, M.P., Foster, G.L., Pearson, P.N. and Lear, C.H. (2018) Constraining the evolution of Neogene ocean carbonate chemistry using the boron isotope pH proxy. Earth and Planetary Science Letters 498, 362-376.",10.1016/j.epsl.2018.06.017,TRUE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,FALSE,,FALSE,FALSE,,FALSE,added age uncertainties based on LR04,12.74,-78.74
boron_isotopes_sosdian_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,1102.42,4,4,301.81,36.05,32.6,,"Sosdian, S.M., Greenop, R., Hain, M.P., Foster, G.L., Pearson, P.N. and Lear, C.H. (2018) Constraining the evolution of Neogene ocean carbonate chemistry using the boron isotope pH proxy. Earth and Planetary Science Letters 498, 362-376.",10.1016/j.epsl.2018.06.017,TRUE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,FALSE,,FALSE,FALSE,,FALSE,added age uncertainties based on LR04,12.74,-78.74
boron_isotopes_sosdian_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,1103.16,4,4,286.05,38.76,33.81,,"Sosdian, S.M., Greenop, R., Hain, M.P., Foster, G.L., Pearson, P.N. and Lear, C.H. (2018) Constraining the evolution of Neogene ocean carbonate chemistry using the boron isotope pH proxy. Earth and Planetary Science Letters 498, 362-376.",10.1016/j.epsl.2018.06.017,TRUE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,FALSE,,FALSE,FALSE,,FALSE,added age uncertainties based on LR04,12.74,-78.74
boron_isotopes_sosdian_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,1106.2,4,4,246.55,27.48,24.84,,"Sosdian, S.M., Greenop, R., Hain, M.P., Foster, G.L., Pearson, P.N. and Lear, C.H. (2018) Constraining the evolution of Neogene ocean carbonate chemistry using the boron isotope pH proxy. Earth and Planetary Science Letters 498, 362-376.",10.1016/j.epsl.2018.06.017,TRUE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,FALSE,,FALSE,FALSE,,FALSE,added age uncertainties based on LR04,12.74,-78.74
boron_isotopes_sosdian_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,1107.82,4,4,262.51,31.08,27.72,,"Sosdian, S.M., Greenop, R., Hain, M.P., Foster, G.L., Pearson, P.N. and Lear, C.H. (2018) Constraining the evolution of Neogene ocean carbonate chemistry using the boron isotope pH proxy. Earth and Planetary Science Letters 498, 362-376.",10.1016/j.epsl.2018.06.017,TRUE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,FALSE,,FALSE,FALSE,,FALSE,added age uncertainties based on LR04,12.74,-78.74
boron_isotopes_sosdian_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,1110.3,4,4,284.02,33.26,30.19,,"Sosdian, S.M., Greenop, R., Hain, M.P., Foster, G.L., Pearson, P.N. and Lear, C.H. (2018) Constraining the evolution of Neogene ocean carbonate chemistry using the boron isotope pH proxy. Earth and Planetary Science Letters 498, 362-376.",10.1016/j.epsl.2018.06.017,TRUE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,FALSE,,FALSE,FALSE,,FALSE,added age uncertainties based on LR04,12.74,-78.74
boron_isotopes_sosdian_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,1112.8,4,4,246.21,28.14,26.09,,"Sosdian, S.M., Greenop, R., Hain, M.P., Foster, G.L., Pearson, P.N. and Lear, C.H. (2018) Constraining the evolution of Neogene ocean carbonate chemistry using the boron isotope pH proxy. Earth and Planetary Science Letters 498, 362-376.",10.1016/j.epsl.2018.06.017,TRUE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,FALSE,,FALSE,FALSE,,FALSE,added age uncertainties based on LR04,12.74,-78.74
boron_isotopes_sosdian_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,1115.26,4,4,227.64,26.65,24.04,,"Sosdian, S.M., Greenop, R., Hain, M.P., Foster, G.L., Pearson, P.N. and Lear, C.H. (2018) Constraining the evolution of Neogene ocean carbonate chemistry using the boron isotope pH proxy. Earth and Planetary Science Letters 498, 362-376.",10.1016/j.epsl.2018.06.017,TRUE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,FALSE,,FALSE,FALSE,,FALSE,added age uncertainties based on LR04,12.74,-78.74
boron_isotopes_sosdian_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,1117.86,4,4,215.33,24.03,21.61,,"Sosdian, S.M., Greenop, R., Hain, M.P., Foster, G.L., Pearson, P.N. and Lear, C.H. (2018) Constraining the evolution of Neogene ocean carbonate chemistry using the boron isotope pH proxy. Earth and Planetary Science Letters 498, 362-376.",10.1016/j.epsl.2018.06.017,TRUE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,FALSE,,FALSE,FALSE,,FALSE,added age uncertainties based on LR04,12.74,-78.74
boron_isotopes_sosdian_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,1120.36,4,4,248.31,27.33,24.69,,"Sosdian, S.M., Greenop, R., Hain, M.P., Foster, G.L., Pearson, P.N. and Lear, C.H. (2018) Constraining the evolution of Neogene ocean carbonate chemistry using the boron isotope pH proxy. Earth and Planetary Science Letters 498, 362-376.",10.1016/j.epsl.2018.06.017,TRUE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,FALSE,,FALSE,FALSE,,FALSE,added age uncertainties based on LR04,12.74,-78.74
boron_isotopes_sosdian_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,1123.09,4,4,205.25,22.59,21.25,,"Sosdian, S.M., Greenop, R., Hain, M.P., Foster, G.L., Pearson, P.N. and Lear, C.H. (2018) Constraining the evolution of Neogene ocean carbonate chemistry using the boron isotope pH proxy. Earth and Planetary Science Letters 498, 362-376.",10.1016/j.epsl.2018.06.017,TRUE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,FALSE,,FALSE,FALSE,,FALSE,added age uncertainties based on LR04,12.74,-78.74
boron_isotopes_sosdian_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,1126.06,4,4,246.43,29.02,26.76,,"Sosdian, S.M., Greenop, R., Hain, M.P., Foster, G.L., Pearson, P.N. and Lear, C.H. (2018) Constraining the evolution of Neogene ocean carbonate chemistry using the boron isotope pH proxy. Earth and Planetary Science Letters 498, 362-376.",10.1016/j.epsl.2018.06.017,TRUE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,FALSE,,FALSE,FALSE,,FALSE,added age uncertainties based on LR04,12.74,-78.74
boron_isotopes_sosdian_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,1127.81,4,4,244.73,29.62,27.08,,"Sosdian, S.M., Greenop, R., Hain, M.P., Foster, G.L., Pearson, P.N. and Lear, C.H. (2018) Constraining the evolution of Neogene ocean carbonate chemistry using the boron isotope pH proxy. Earth and Planetary Science Letters 498, 362-376.",10.1016/j.epsl.2018.06.017,TRUE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,FALSE,,FALSE,FALSE,,FALSE,added age uncertainties based on LR04,12.74,-78.74
boron_isotopes_sosdian_2018_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,1130.97,4,4,249.59,28.55,25.97,,"Sosdian, S.M., Greenop, R., Hain, M.P., Foster, G.L., Pearson, P.N. and Lear, C.H. (2018) Constraining the evolution of Neogene ocean carbonate chemistry using the boron isotope pH proxy. Earth and Planetary Science Letters 498, 362-376.",10.1016/j.epsl.2018.06.017,TRUE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,FALSE,,FALSE,FALSE,,FALSE,added age uncertainties based on LR04,12.74,-78.74
